"ParticipantID";"Phase";"PositionPointerX";"PositionPointerY";"PositionPointerZ";"OrientationPointerX";"OrientationPointerY";"OrientationPointerZ";"OrientationPointerW";"ElapsedTime";"Timestamp";"Direction1";"Direction2";"Direction3";"Method";"Model";"Gender";"StereoTest";"Sample";"TargetDistance";"Angle";"Precision";"TargetDistanceScaled"
"34";8;223.893;115.398;134.343;-0.885636;0.183225;-0.365969;0.21942;58397;"2019-10-18T11:12:03";-0.728636394;-0.254542915;0.635843463;"DT";"L";"M";9;1;134.200277351127;23.0752081191957;"hit";-2.07543886847599
"34";8;204.176;155.239;151.23;-0.658949;-0.33745;-0.304725;0.599213;64394;"2019-10-18T11:12:08";0.002812386;-0.995360684;0.096172758;"DT";"L";"M";9;1;124.217433705577;63.5874101320369;"miss";-2.1116868296225
"35";7;66.24;156.532;63.022;-0.00562477;-0.884812;-0.183757;0.428147;48268;"2019-10-17T10:18:38";0.755591721;-0.329997121;0.565847197;"DT";"L";"M";10;0;57.8155506778185;69.4620411351536;"miss";-2.35279376883797
"35";7;139.239;584.109;892.242;0.349729;-0.822608;0.0820751;0.44076;60463;"2019-10-17T10:18:50";0.667737322;0.443324378;0.597988599;"DT";"L";"M";10;0;914.205705614704;45.7999820783583;"uncertain";0.756780833809623
"35";7;195.1;928.722;112.024;-0.869535;0.441432;-0.21699;0.0442873;97767;"2019-10-17T10:19:27";-0.416460732;0.114554019;0.901907886;"DT";"L";"M";10;0;810.071530095126;81.9161343924984;"miss";0.378666973442801
"35";8;738.229;144.131;143.276;-0.190145;-0.689483;-0.0785333;0.694471;9248;"2019-10-17T10:19:53";0.927787046;-0.372395359;0.023084494;"DT";"L";"M";10;1;645.996126808079;33.3330365019268;"uncertain";-0.21709502129681
"35";8;711.213;161.295;57.108;-0.0641487;-0.840687;-0.103947;0.527566;21507;"2019-10-17T10:20:05";0.873699145;-0.242458996;0.421738592;"DT";"L";"M";10;1;620.19682084248;21.4494137338508;"hit";-0.310772962517973
"35";8;881.232;945.639;120.699;0.0933578;0.758402;-0.101445;-0.637039;28161;"2019-10-17T10:20:12";0.985205605;0.034927096;0.167779657;"DT";"L";"M";10;1;1137.43034379906;44.1482312400899;"uncertain";1.56731521651098
"35";8;141.922;612.428;803.059;-0.242462;0.842639;-0.17981;-0.445916;38794;"2019-10-17T10:20:22";0.664297562;0.519264677;0.537655042;"DT";"L";"M";10;1;854.397619659933;39.9491118926864;"uncertain";0.539616140771288
"35";8;164.618;869.276;164.504;0.0259275;-0.623916;0.0109477;0.780985;49391;"2019-10-17T10:20:33";0.973969571;0.054158822;-0.220113829;"DT";"L";"M";10;1;750.106473338858;81.1584695874492;"miss";0.160932315400925
"35";8;210.262;533.907;153.011;-0.377665;0.494993;-0.693746;-0.362032;57216;"2019-10-17T10:20:41";-0.16560062;0.960252839;-0.224701848;"DT";"L";"M";10;1;428.051741462804;43.9820021081967;"uncertain";-1.00845667060168
"35";8;232.152;105.071;165.858;-0.543974;-0.043362;-0.82204;0.16267;70337;"2019-10-17T10:20:54";-0.880230027;-0.24826728;-0.404423612;"DT";"L";"M";10;1;153.314769510049;24.2626726139741;"hit";-2.00603365752483
"35";8;194.015;914.208;110.499;-0.791524;0.561976;-0.224562;0.085116;86923;"2019-10-17T10:21:10";-0.451158682;0.117654185;0.88465436;"DT";"L";"M";10;1;795.521147311848;82.7146099690346;"miss";0.32583416061695
"35";8;223.092;113.576;133.381;-0.761851;0.563182;-0.239673;0.212054;101543;"2019-10-17T10:21:24";-0.604039643;-0.053148014;0.795180104;"DT";"L";"M";10;1;133.345313372609;12.8966369495924;"hit";-2.07854326459551
"35";8;204.006;154.127;154.419;-0.50245;-0.481616;-0.552122;0.459076;94551;"2019-10-17T10:25:38";-0.112630766;-0.993147596;-0.03117952;"DT";"L";"M";10;1;125.078742457939;58.3812647276731;"uncertain";-2.10855939546653
"36";7;728.526;161.378;538.601;0.567695;0.711167;-0.139655;-0.390462;22720;"2019-10-17T11:40:27";0.713930121;-0.244690545;0.656071886;"DT";"L";"M";9;0;770.726886841402;56.4790142211524;"uncertain";0.235805565348931
"36";7;141.518;607.266;817.886;-0.193572;0.871305;-0.305952;-0.331287;48139;"2019-10-17T11:40:52";0.458856455;0.66141064;0.593284686;"DT";"L";"M";9;0;863.673857796182;25.2720405044867;"hit";0.573298399202571
"36";7;194.624;931.931;111.053;-0.868177;0.241504;-0.417072;0.118309;73246;"2019-10-17T11:41:17";-0.781327612;-0.003977187;0.62410844;"DT";"L";"M";9;0;813.18580056591;82.581514524182;"miss";0.389974969343848
"36";8;738.798;143.239;142.537;-0.0824373;-0.625192;-0.16061;0.759305;21177;"2019-10-17T11:41:57";0.922941759;-0.326014087;-0.204678587;"DT";"L";"M";9;1;646.492406567455;30.1946141768908;"uncertain";-0.215293016770406
"36";8;714.707;161.252;564.986;0.110056;0.832131;0.0674158;-0.539353;29687;"2019-10-17T11:42:06";0.882784905;-0.23091542;0.409107418;"DT";"L";"M";9;1;774.818689033337;53.5685469769031;"uncertain";0.250663003984523
"36";8;882.745;938.232;120.51;-0.0366208;0.722929;-0.0094238;-0.689887;39476;"2019-10-17T11:42:16";0.996788122;0.064153885;0.047934527;"DT";"L";"M";9;1;1133.14831709018;42.2356046006542;"uncertain";1.5517670677787
"36";8;141.762;60.345;819.544;-0.413772;0.77105;-0.205957;-0.438014;48891;"2019-10-17T11:42:25";0.50502295;0.680082201;0.531450863;"DT";"L";"M";9;1;721.109399562479;53.353387485964;"uncertain";0.0556431972970722
"36";8;162.679;862.925;163.082;0.138489;0.357523;-0.778176;-0.497434;79073;"2019-10-17T11:42:55";0.571225613;0.418653207;-0.705996311;"DT";"L";"M";9;1;743.507271331814;52.3733276528887;"uncertain";0.136970443769695
"36";8;208.426;524.207;151.876;-0.167893;0.324044;-0.923645;-0.11699;86843;"2019-10-17T11:43:02";-0.234327404;0.637887279;-0.733614672;"DT";"L";"M";9;1;418.155594476553;48.3619884701326;"uncertain";-1.04438983395616
"36";8;234.194;107.8;165.417;-0.356121;0.0756414;-0.93049;0.040558;101841;"2019-10-17T11:43:17";-0.668869533;0.111879979;-0.734912525;"DT";"L";"M";9;1;154.653670033011;33.2801984627978;"uncertain";-2.0011720754087
"36";8;194.923;937.753;112.243;-0.79552;0.0223083;-0.590337;-0.134733;112740;"2019-10-17T11:43:28";-0.933237999;0.240704305;0.266698846;"DT";"L";"M";9;1;819.012395933431;82.6942821417953;"miss";0.411131486464348
"36";8;224.409;115.859;135.397;-0.681716;-0.0789664;-0.727006;-0.0221331;119941;"2019-10-17T11:43:35";-0.994718792;-0.084641117;-0.058055201;"DT";"L";"M";9;1;134.917943992559;12.6128562308539;"hit";-2.07283300250649
"36";8;203.288;154.777;151.399;-0.390879;0.134317;-0.264142;0.871436;131713;"2019-10-17T11:43:47";-0.440592836;-0.610295063;-0.65834481;"DT";"L";"M";9;1;123.383003674977;36.6276813116927;"uncertain";-2.11471666645082
"37";7;702.858;162.981;575.012;0.161841;0.784726;-0.0215419;-0.597954;19359;"2019-10-17T15:31:57";0.945432407;-0.159737898;0.283974239;"DT";"L";"M";7;0;771.53285809697;48.7604681364154;"uncertain";0.238732067635687
"37";7;140.07;603.124;828.805;-0.462072;0.74084;-0.10148;-0.47681;48104;"2019-10-17T15:32:26";0.612697459;0.591001748;0.52470826;"DT";"L";"M";7;0;870.374035655361;34.8873479476303;"uncertain";0.597626916741005
"37";7;193.157;924.128;109.848;-0.616345;0.741903;-0.231412;0.127073;85830;"2019-10-17T15:33:03";-0.473810805;0.186728845;0.860601917;"DT";"L";"M";7;0;805.250423549357;76.3055592020204;"miss";0.361161412005694
"37";8;738.792;143.47;141.657;0.437584;0.619803;-0.238832;-0.606072;19780;"2019-10-17T15:33:28";0.960309083;-0.234357355;0.151271597;"DT";"L";"M";7;1;646.439666564854;22.6576598398577;"hit";-0.215484517071626
"37";8;721.169;161.107;547.566;0.479925;0.688323;-0.18222;-0.512522;33842;"2019-10-17T15:33:42";0.88046568;-0.241091931;0.408233839;"DT";"L";"M";7;1;769.809276213816;53.089288253926;"uncertain";0.232473697640958
"37";8;896.243;920.666;118.84;0.206726;0.71427;-0.286481;-0.604162;51522;"2019-10-17T15:33:59";0.981515375;0.159457523;0.105834149;"DT";"L";"M";7;1;1130.12867196417;36.3191072110242;"uncertain";1.54080265892987
"37";8;141.267;612.651;81.092;0.0277419;0.910643;-0.34143;-0.231054;62053;"2019-10-17T15:34:10";0.439758949;0.60902151;0.66007944;"DT";"L";"M";7;1;490.382186595394;50.0478576643825;"uncertain";-0.782133226738287
"37";8;164.156;866.798;163.69;0.031978;0.501989;-0.571506;-0.648356;68374;"2019-10-17T15:34:16";0.687486288;0.53231311;-0.493968983;"DT";"L";"M";7;1;747.537792911569;51.391096385441;"uncertain";0.151605370931781
"37";8;207.861;529.738;153.457;-0.232854;0.40511;-0.859359;-0.207769;97298;"2019-10-17T15:34:45";-0.231871543;0.793028784;-0.563330218;"DT";"L";"M";7;1;423.471350864116;46.3881911173937;"uncertain";-1.02508818626516
"37";8;235.372;104.77;164.582;-0.376278;0.0848873;-0.885702;0.258343;120015;"2019-10-17T15:35:07";-0.710400345;-0.044047866;-0.702418063;"DT";"L";"M";7;1;155.756695875264;22.7781893931285;"hit";-1.99716696030391
"37";8;193.986;95.412;110.86;-0.601814;0.705104;-0.342009;0.153874;135739;"2019-10-17T15:35:23";-0.628646517;0.297097039;0.71870502;"DT";"L";"M";7;1;104.804956498724;28.7806126719171;"hit";-2.18217403192033
"37";8;223.639;120.384;132.449;-0.666041;0.509894;-0.408674;0.359697;144057;"2019-10-17T15:35:31";-0.911202989;-0.062385128;0.407206593;"DT";"L";"M";7;1;133.254727481465;10.6691944988333;"hit";-2.07887218428805
"37";8;204.391;154.018;153.014;-0.219939;-0.506603;-0.748099;0.367869;156372;"2019-10-17T15:35:43";0.043654809;-0.919796355;-0.389960155;"DT";"L";"M";7;1;124.822831364536;65.3133063576791;"miss";-2.10948861520592
"38";7;661.612;157.558;640.663;-0.102435;-0.781822;-0.108936;0.605305;13203;"2019-08-29T17:40:02";0.924164031;-0.294346028;0.243477431;"DT";"L";"M";10;0;782.70724844128;63.2617718634103;"miss";0.279306565385836
"38";7;140.377;58.364;884.969;0.254298;-0.789516;0.172157;0.531375;28117;"2019-08-29T17:40:17";0.751499459;0.542096389;0.376005409;"DT";"L";"M";10;0;786.240995757764;59.9401659113133;"uncertain";0.292137692465201
"38";7;196.7;940.229;111.25;0.98349;0.142098;-0.015777;0.110939;62416;"2019-08-29T17:40:52";-0.000495376;0.222698377;0.974887269;"DT";"L";"M";10;0;821.679402673451;44.8913725685044;"uncertain";0.420815456295209
"38";8;76.394;146.856;149.36;0.0352746;-0.654319;-0.186857;0.73192;3778;"2019-08-29T17:41:15";0.971000863;-0.192891786;-0.141244763;"DT";"L";"M";10;1;54.1379826988354;56.6319804594903;"uncertain";-2.36614711242912
"38";8;663.405;157.455;630.776;0.128711;-0.827415;-0.258118;0.481864;9995;"2019-08-29T17:41:21";0.863848324;-0.30309904;0.402364319;"DT";"L";"M";10;1;777.256998150701;64.5352415943302;"miss";0.25951656688579
"38";8;894.884;930.127;129.856;0.312937;-0.633736;-0.160594;0.688955;22718;"2019-08-29T17:41:34";0.97374248;0.227650553;-0.000898541;"DT";"L";"M";10;1;1136.0576132329;33.6872978260444;"uncertain";1.56233079664089
"38";8;140.327;578.946;889.705;0.358252;-0.794832;0.0866264;0.482072;29419;"2019-08-29T17:41:40";0.704264377;0.48311341;0.520204883;"DT";"L";"M";10;1;909.483538713153;44.8971578249795;"uncertain";0.739634524756585
"38";8;168.401;903.651;167.671;0.0774471;-0.425218;0.314921;0.844995;45711;"2019-08-29T17:41:57";0.669834606;0.398704905;-0.626383268;"DT";"L";"M";10;1;784.828762878336;55.802659957531;"uncertain";0.287009838683165
"38";8;213.479;567.557;158.14;0.572097;-0.247023;0.462502;0.630696;55800;"2019-08-29T17:42:07";-0.217598985;0.950135002;-0.223370007;"DT";"L";"M";10;1;461.709256169507;44.6873883941466;"uncertain";-0.886245372028408
"38";8;238.549;110.891;161.012;0.420545;0.304763;0.843236;0.138616;70464;"2019-08-29T17:42:21";-0.793727479;-0.397385762;-0.460522796;"DT";"L";"M";10;1;156.62589761492;29.671026056558;"hit";-1.99401086650877
"38";8;194.107;952.188;112.071;-0.131435;0.960724;-0.127022;-0.208805;107860;"2019-08-29T17:42:59";0.367817721;0.298954774;0.880531753;"DT";"L";"M";10;1;833.237325202394;52.0890814205612;"uncertain";0.462782569238044
"38";8;227.686;116.258;131.922;0.810967;0.177412;0.55355;-0.0666415;121890;"2019-08-29T17:43:13";-0.874174526;-0.304500579;0.378283353;"DT";"L";"M";10;1;137.292196357912;22.9463899691633;"hit";-2.06421203131361
"38";8;207.342;157.181;147.304;-0.652903;-0.315033;-0.232192;0.648505;129234;"2019-08-29T17:43:20";0.105403247;-0.993118026;0.05105626;"DT";"L";"M";10;1;126.080701239164;68.8832845685814;"miss";-2.10492125745077
"45";7;714.175;162.148;546.061;0.0731884;-0.892935;-0.151499;0.417563;22300;"2019-10-22T16:49:30";0.767888972;-0.209435929;0.605378491;"DT";"L";"W";8;0;763.295056579197;53.2555343061409;"uncertain";0.208820399182181
"45";7;142.755;594.222;81.466;0.451794;-0.77117;0.0416922;0.446587;35603;"2019-10-22T16:49:43";0.651116959;0.467834588;0.597643292;"DT";"L";"W";8;0;472.197166154922;56.5939920470754;"uncertain";-0.848163502056532
"45";7;195.725;934.714;109.849;0.942946;0.00695837;0.137073;0.303339;72007;"2019-10-22T16:50:21";-0.262726592;0.570157478;0.778392696;"DT";"L";"W";8;0;816.072995412518;50.653563068956;"uncertain";0.400458447833357
"45";8;734.865;145.589;141.69;0.0346077;-0.774792;-0.159468;0.610794;5296;"2019-10-22T16:50:38";0.957514548;-0.204832774;0.203001046;"DT";"L";"W";8;1;642.58754329383;20.6028362309061;"hit";-0.229471675402197
"45";8;713.731;162.198;556.101;0.087525;-0.872838;-0.133356;0.461204;10940;"2019-10-22T16:50:44";0.828456927;-0.152062646;0.539013981;"DT";"L";"W";8;1;768.81129934545;48.1473245835138;"uncertain";0.228850018052851
"45";8;879.451;932.983;119.353;0.22067;-0.781114;-0.00270224;0.584088;16321;"2019-10-22T16:50:50";0.913670848;0.253559775;0.317668101;"DT";"L";"W";8;1;1127.07135439519;33.0862508901382;"uncertain";1.52970146047504
"45";8;141.896;593.922;815.465;0.526392;-0.747129;0.158939;0.373427;22508;"2019-10-22T16:50:56";0.390667998;0.630634089;0.670581212;"DT";"L";"W";8;1;854.296175070683;23.3255558624134;"hit";0.539247792867603
"45";8;162.883;853.995;163.811;0.201762;-0.582817;0.0656041;0.784419;28789;"2019-10-22T16:51:03";0.887872072;0.393002016;-0.239233356;"DT";"L";"W";8;1;734.725093268455;61.1161663406653;"miss";0.105082130126292
"45";8;210.579;532.589;154.12;0.52512;-0.487078;0.446584;0.536253;40950;"2019-10-22T16:51:15";0.053373668;0.998236293;0.025991429;"DT";"L";"W";8;1;427.011169404501;39.7029374900019;"uncertain";-1.0122350144162
"45";8;234.194;108.309;165.598;0.528218;-0.12804;0.73872;0.398602;47214;"2019-10-22T16:51:22";-0.678336883;0.610269353;-0.409182586;"DT";"L";"W";8;1;154.670903174836;66.6684312508546;"miss";-2.00110950142903
"45";8;196.273;951.904;109.884;0.956244;0.0903737;0.033832;0.276198;71792;"2019-10-22T16:51:47";-0.114625372;0.52211035;0.845140111;"DT";"L";"W";8;1;833.198014207103;47.1290228338892;"uncertain";0.462639830006565
"45";8;225.747;114.791;133.794;0.960803;0.0990286;0.256915;0.0323494;76524;"2019-10-22T16:51:52";-0.500096002;0.011278926;0.865896515;"DT";"L";"W";8;1;135.917489939887;14.7451373169912;"hit";-2.06920362555245
"45";8;202.962;154.371;156.458;-0.420663;-0.624768;-0.466395;0.463878;95373;"2019-10-22T16:52:11";0.187242113;-0.973050443;0.134585385;"DT";"L";"W";8;1;125.075621397295;69.7436846683095;"miss";-2.10857072811773
"46";7;716.426;162.637;560.432;-0.141325;-0.834512;-0.0969139;0.523665;34682;"2019-10-22T09:25:31";0.846616426;-0.309765423;0.432765537;"DT";"L";"M";10;0;773.560852391381;59.5413045293412;"uncertain";0.246095766898062
"46";7;142.559;611.378;806.826;0.281446;-0.809988;0.152229;0.491461;65278;"2019-10-22T09:26:02";0.710466543;0.523246795;0.470584831;"DT";"L";"M";10;0;856.926770167638;41.5941447951802;"uncertain";0.54879955108923
"46";7;196.191;936.631;110.996;-0.967367;-0.174418;-0.163487;-0.0839685;90498;"2019-10-22T09:26:27";-0.345595349;0.105426639;0.932442534;"DT";"L";"M";10;0;818.043633114175;80.4629234252655;"miss";0.407613883837342
"46";8;741.204;145.01;141.305;-0.072147;-0.690617;-0.177903;0.697275;15422;"2019-10-22T09:26:54";0.937430602;-0.346338641;-0.035684911;"DT";"L";"M";10;1;648.870988948342;31.2489991435392;"uncertain";-0.206656323180139
"46";8;720.651;162.568;55.074;-0.0908983;-0.826164;-0.0973871;0.547454;42008;"2019-10-22T09:27:20";0.886869297;-0.260440816;0.381619485;"DT";"L";"M";10;1;629.819356913758;22.5307639545515;"hit";-0.275833287408665
"46";8;883.265;940.291;120.241;0.0540547;-0.739823;0.0251817;0.670153;55551;"2019-10-22T09:27:34";0.988867674;0.109709934;0.100520907;"DT";"L";"M";10;1;1134.98431687867;39.862571249537;"uncertain";1.55843363006909
"46";8;142.676;606.647;814.339;0.31021;-0.821039;0.139628;0.458442;67388;"2019-10-22T09:27:46";0.666169299;0.513706483;0.54067006;"DT";"L";"M";10;1;860.45841625709;40.4495861837135;"uncertain";0.561623048559387
"46";8;162.36;869.003;163.728;0.0938802;-0.544061;0.0812887;0.829805;76919;"2019-10-22T09:27:55";0.887666229;0.244256528;-0.390368306;"DT";"L";"M";10;1;749.562336565358;68.8644547262799;"miss";0.158956540829618
"46";8;209.078;534.194;154.415;0.456129;-0.340507;0.644335;0.510719;88957;"2019-10-22T09:28:07";-0.239992928;0.904708495;-0.352002747;"DT";"L";"M";10;1;428.171876155592;45.7357747049845;"uncertain";-1.008020458453
"46";8;233.579;105.924;164.749;0.46543;0.0418986;0.874639;-0.128943;101196;"2019-10-22T09:28:19";-0.803361192;-0.193320131;-0.563238956;"DT";"L";"M";10;1;154.047728552418;22.7448250734492;"hit";-2.00337226445557
"46";8;194.902;929.556;110.88;0.90935;-0.188475;0.364749;0.0672227;109957;"2019-10-22T09:28:28";-0.638028789;0.259749807;0.724878819;"DT";"L";"M";10;1;810.862221685472;75.7938030608276;"miss";0.381537994873503
"46";8;223.79;115.336;134.907;0.695919;0.0828911;0.704367;-0.112669;115843;"2019-10-22T09:28:34";-0.961684931;-0.273588134;-0.017652961;"DT";"L";"M";10;1;134.23804566098;19.5667031682954;"hit";-2.07530173077488
"46";8;203.646;153.785;153.433;-0.413678;-0.373937;-0.708376;0.432718;128983;"2019-10-22T09:28:47";-0.262460647;-0.88778801;-0.378083136;"DT";"L";"M";10;1;124.278586980298;51.5365268057876;"uncertain";-2.11146478051457
"47";7;710.631;161.457;569.252;-0.090858;-0.812579;-0.150417;0.555729;844040;"2019-10-21T15:27:01";0.875814427;-0.34543631;0.337079879;"DT";"L";"M";10;0;774.127862610744;61.8212870110209;"miss";0.248154595537568
"47";7;141.898;616.144;793.334;0.264377;-0.816959;0.187902;0.476839;864185;"2019-10-21T15:27:22";0.679762027;0.559147101;0.474634708;"DT";"L";"M";10;0;848.590791179506;38.4159563473395;"uncertain";0.518531397724471
"47";7;192.76;942.423;107.131;-0.46085;-0.18358;-0.812447;0.306344;889955;"2019-10-21T15:27:49";-0.636354429;-0.580654659;-0.50783187;"DT";"L";"M";10;0;823.341885674802;50.8506388798577;"uncertain";0.426851974684092
"47";8;743.956;145.934;140.089;-0.255761;-0.517068;0.0740356;0.813478;12039;"2019-10-21T15:28:06";0.879117079;-0.339548766;-0.334454476;"DT";"L";"M";10;1;651.575396363736;32.2684866667608;"uncertain";-0.196836550538381
"47";8;727.448;162.397;54.341;-0.31803;-0.652331;0.0308068;0.687293;27049;"2019-10-21T15:28:20";0.916280454;-0.396967306;0.053358112;"DT";"L";"M";10;1;636.630428373432;31.2111099101498;"uncertain";-0.251102112364527
"47";8;875.458;958.799;118.163;-0.0797523;-0.618771;0.0699316;0.778378;34705;"2019-10-21T15:28:28";0.974429178;-0.037611552;-0.2215246;"DT";"L";"M";10;1;1142.96749981293;49.1361842336377;"uncertain";1.58742077191975
"47";8;142.833;606.755;823.963;0.322477;-0.660738;0.219186;0.641398;44801;"2019-10-21T15:28:38";0.706227164;0.703321232;0.081132222;"DT";"L";"M";10;1;868.500744600037;33.7861751568313;"uncertain";0.590824948904943
"47";8;164.076;874.169;162.092;-0.0574126;-0.163427;0.168401;0.97038;53927;"2019-10-21T15:28:47";0.336508983;-0.05638149;-0.939990868;"DT";"L";"M";10;1;754.717764498279;85.1838776407864;"miss";0.177676031792438
"47";8;207.973;537.176;154.565;0.34228;-0.0639071;0.767756;0.537877;65358;"2019-10-21T15:28:59";-0.456826428;0.466338891;-0.757520728;"DT";"L";"M";10;1;430.745823341329;61.6523283412176;"miss";-0.998674390248944
"47";8;235.841;106.693;164.72;0.445365;0.127742;0.856224;-0.228502;74416;"2019-10-21T15:29:08";-0.704285303;-0.422284822;-0.570664299;"DT";"L";"M";10;1;155.999565941061;34.7332513876437;"uncertain";-1.99628509287001
"47";8;193.997;945.278;111.181;0.498186;0.141216;0.851664;-0.0808489;82638;"2019-10-21T15:29:16";-0.825740373;-0.321092952;-0.46373716;"DT";"L";"M";10;1;826.355749523678;63.3931395839621;"miss";0.437795391567477
"47";8;222.023;113.916;132.575;0.496437;0.195439;0.84224;-0.0773609;91128;"2019-10-21T15:29:24";-0.80600031;-0.406023109;-0.430707249;"DT";"L";"M";10;1;132.096682211929;31.9925222288096;"uncertain";-2.08307707634351
"47";8;203.287;153.254;153.126;-0.252006;-0.350837;-0.705607;0.561716;103158;"2019-10-21T15:29:36";0.038507128;-0.778217903;-0.626812649;"DT";"L";"M";10;1;123.714533860575;65.374301757365;"miss";-2.11351287184949
"48";7;709.889;162.218;575.173;-0.0822098;-0.822293;-0.0998118;0.554179;26792;"2019-10-18T16:55:55";0.894983124;-0.255266726;0.365847108;"DT";"L";"";8;0;777.156396319119;55.8160658070954;"uncertain";0.259151279056796
"48";7;142.504;604.064;807.335;-0.394469;0.790528;-0.23962;-0.402544;57836;"2019-10-18T16:56:26";0.447399405;0.696435087;0.561081048;"DT";"L";"";8;0;853.214287094865;23.573201173857;"hit";0.535319429897619
"48";7;195.939;950.123;113.906;0.837449;-0.485865;0.159387;0.192898;83730;"2019-10-18T16:56:51";-0.079512235;0.477965852;0.874772227;"DT";"L";"";8;0;831.432797541473;46.2287789156704;"uncertain";0.456230283049527
"48";8;736.791;143.884;143.148;-0.0991768;-0.701449;-0.0997139;0.698706;16125;"2019-10-18T16:57:14";0.960434952;-0.278479372;0.003733802;"DT";"L";"";8;1;644.546311747433;26.0418705117547;"hit";-0.222359336942115
"48";8;715.322;161.421;566.517;-0.1461;-0.803844;-0.0835144;0.570539;28203;"2019-10-18T16:57:26";0.892845982;-0.300976657;0.335021051;"DT";"L";"";8;1;776.232880813213;58.209449883654;"uncertain";0.255797970584294
"48";8;88.55;93.337;120.643;-0.0534664;0.753238;-0.0761907;-0.651128;39498;"2019-10-18T16:57:37";0.972762553;0.184406616;0.140453609;"DT";"L";"";8;1;36.700602137014;78.0228957211555;"miss";-2.42946268818529
"48";8;142.21;609.693;813.057;-0.231717;0.837965;-0.189976;-0.456105;51269;"2019-10-18T16:57:49";0.6763582;0.529760639;0.511755068;"DT";"L";"";8;1;861.083069400844;40.010272058268;"uncertain";0.563891180134798
"48";8;164.423;877.198;164.318;0.0823114;-0.582455;0.172483;0.790076;73136;"2019-10-18T16:58:11";0.891973276;0.330991872;-0.307941642;"DT";"L";"";8;1;757.933589075995;64.2014530808119;"miss";0.189352773258684
"48";8;209.607;538.416;154.683;-0.434171;0.472471;-0.591568;-0.488174;81446;"2019-10-18T16:58:19";-0.052387232;0.982899578;-0.176533275;"DT";"L";"";8;1;432.381319414842;41.4129074502535;"uncertain";-0.992735862086742
"48";8;233.475;105.703;165.922;-0.519092;0.113869;-0.836885;0.131152;100743;"2019-10-18T16:58:38";-0.898708907;0.054430608;-0.435154695;"DT";"L";"";8;1;154.455495311366;27.8552723051027;"hit";-2.00189165290239
"48";8;196.061;923.167;113.114;0.884543;-0.361164;0.187453;0.228047;112253;"2019-10-18T16:58:50";-0.166895775;0.538837405;0.825711845;"DT";"L";"";8;1;804.695432079218;48.1943357078845;"uncertain";0.359146223752674
"48";8;222.508;114.573;133.248;-0.801299;0.394498;-0.427434;0.139972;119977;"2019-10-18T16:58:57";-0.795441629;0.112924785;0.595416331;"DT";"L";"";8;1;132.666053473824;21.4731353944658;"hit";-2.08100967469806
"48";8;203.876;153.697;155.771;-0.496062;-0.357112;-0.462362;0.642351;132408;"2019-10-18T16:59:10";6.21e+09;-0.967521963;-0.252786959;"DT";"L";"";8;1;125.428226896259;28.621604710302;"hit";-2.10729040851338
"49";7;717.616;160.161;571.111;0.0696997;0.79307;0.0555615;-0.602574;31830;"2019-10-18T11:32:35";0.948020936;-0.172126672;0.267635412;"DT";"L";"M";10;0;780.759076255114;48.657501745969;"uncertain";0.272232702244414
"49";7;142.205;60.785;824.239;-0.281038;0.778472;-0.237779;-0.50839;40563;"2019-10-18T11:32:44";0.657884722;0.655962236;0.370001672;"DT";"L";"M";10;0;725.765516122707;55.8925600265958;"uncertain";0.0725496758678333
"49";7;193.217;923.208;110.447;-0.583327;0.038249;-0.808675;0.0656537;54383;"2019-10-18T11:32:57";-0.948467212;-0.014733146;-0.316532593;"DT";"L";"M";10;0;804.350275150496;82.0010200145951;"miss";0.357892950097794
"49";8;741.407;144.354;142.345;-0.0146287;-0.533826;-0.109092;0.8384;21326;"2019-10-18T11:33:24";0.891927848;-0.141001721;-0.429631504;"DT";"L";"M";10;1;649.115998306466;16.3155124695064;"hit";-0.205766687920976
"49";8;72.18;160.875;560.138;-0.0893946;-0.778644;-0.146423;0.603558;30568;"2019-10-18T11:33:33";0.913734937;-0.335932491;0.228555958;"DT";"L";"M";10;1;459.096932944579;66.920120015434;"miss";-0.895730784614382
"49";8;88.811;94.306;119.311;0.01081;0.629901;-0.00882767;-0.77655;35407;"2019-10-18T11:33:38";0.97849014;-0.005667895;-0.206215713;"DT";"L";"M";10;1;35.1904358063295;82.0284695807015;"miss";-2.43494614083896
"49";8;141.904;605.937;825.899;-0.354603;0.679516;-0.290403;-0.572871;43539;"2019-10-18T11:33:46";0.572594261;0.800950226;0.174970133;"DT";"L";"M";10;1;869.604157198124;26.0297743148497;"hit";0.594831468330081
"49";8;161.945;867.844;162.345;-0.0456223;0.289131;-0.894137;-0.338882;68795;"2019-10-18T11:34:11";0.114377397;0.54796654;-0.828643761;"DT";"L";"M";10;1;748.263078396629;40.2500208283283;"uncertain";0.154238901117772
"49";8;209.845;530.796;152.26;-0.325893;0.302217;-0.805138;-0.392698;74618;"2019-10-18T11:34:17";-0.287417573;0.742607632;-0.604917386;"DT";"L";"M";10;1;424.879446142196;48.8271651562004;"uncertain";-1.01997535621967
"49";8;233.587;107.198;165.947;-0.416299;0.0739044;-0.903413;0.0712609;87769;"2019-10-18T11:34:30";-0.762712935;0.074200717;-0.642466522;"DT";"L";"M";10;1;154.386856129916;29.6606609360502;"hit";-2.00214088352952
